0,官方真能装死
0,USERNAME你他特么别看微博了！！
1,因为自己是公众人物就有优越感，实在太low了
1,我们抵制劣迹艺人，请自动退出娱乐圈。
0,视频来源：付博导演
1,想睡觉之前骂你一顿图个痛快来着，点进来之后想了想发现居然没有一句骂??人??的话能配的上你和那个毕池的所作所为，毕竟那是骂??人??的，你们连人都不是呢
0,比你嘴角果酱更甜一些
1,USERNAME。USERNAME晚上去找过你没有你真是无下限的秀你最起码的道德都没有了还无良媒体乱剪辑如果你态度是真诚的。哪怕一个字也会让大众感受到你真诚～你说的真的没错。戏！演多了就穿帮了！
0,没错，买票就上黄牛网
0,不管怎么样还是会支持你，要沉住气，别发什么离婚声明的，要不然真的被算计了
0,信任不是放纵
0,知道就好新歌很好听
0,在拯救世界。
1,所以服务器炸了和你没关系？天天就知道圈钱？
1,你真TM不是人
0,明天是不是就早晨6点来了
0,姜老三，黄老五，一输就是一下午
0,有套拉比克的三角脸特棒，总体来说都很好，很精细。
0,怎么还有时间的吗
0,真的啊，感觉网友全把USERNAME当成所有罪恶的象征了，好像学术腐败都是他一手搞出来的一样，只要是为他说话的人就都是不尊重科研人员，对不起苦苦战斗着的博士生，谁比谁高贵啦？不过是仇富而已
0,等半天了终于更新有地方骂了，你们快递员做错了事还骂人被投诉一直骚扰我，还给我寄快递，我都没买东西
0,周截嵩哥哥注意身体，带我们认识更多好歌
0,祝USERNAME哥哥出道快乐鸭鸭鸭鸭鸭???日常没有赶上更博
0,福如东海，寿比南山！千秋万代，一统江湖！
0,这拉踩，看愣了……
0,向消防员致敬啊
0,干了就干了，没啥不好意思的
1,你这么说对得起自己的良心吗
0,希望你真的是个好父亲，好丈夫。
0,比赛可以不看票还是要投的
1,死处男
0,"""幸好没买过D&G,也再不会买都什么年代了还搞东方主义这一套"""
0,这波没我，高等级天火
0,旋律好听
0,哦呦，
0,预判大佬的较量
0,别搞东搞西了管管你们家服务器跟个老爷拖拉机一样连掉四把都没力气骂你了
1,你有种把你妈号码告诉我，我保证一天骂你家十次
0,一千年后的历史课本？因为是历史课本所以介绍还跟我们现在在读两千面前的历史一样？几千年前就是这样简介又过个几千年了还没更新一种介绍方法？反而回到了几千年前的方法介绍？
0,带艺术家？撸妹也是狗粉丝我佛了
0,毕竟走出谜团大的男人
1,宁配吗！
0,就算USERNAME变成了巨婴，我也还是爱你，一直爱你
1,你和你爸生你妈？
0,USERNAME放心飞
0,停播，4月1号以后请再也不要玷污为保卫国家人民生命财产献出生命的消防员，你这种人不配
0,哈哈哈哈吹爆我财啊！十年前我们的梦想啊
0,每日劝退+1
0,要变棋牌游戏了
0,哈哈哈，所有动作都差不多
1,要你妈，我要不蓝字
0,东莞啊！！
0,这也太逗了
0,光头着bp被完爆了，别给我A黄拿那么蠢的英雄了。拿点她能秀起来的。
0,说实话。USERNAME哥。你拍的大闹天竺没什么意思。但我们都还是挺支持你的。???农民的儿子靠自己走到现在真的挺不容易的。??希望你以后会有好的作品。??支持你
0,什么九星连珠
0,我猜你明天结婚
0,国服又卡成PPT了
0,7.5一级可太亏了
0,歌其实还不错，舞蹈仔细看也有突破
0,灵魂画手
0,捕蝇草育母蜘蛛帅炸了可惜我不会玩
1,接盘侠？
1,婊子配狗
0,破10亿
0,你怎么能这样对待自己的妻子，枉费她去年还在媒体面前替你澄清，你忘记了你以前默默无闻的年代是USERNAME陪伴你，现在有了一点小成绩小名气竟然还出轨经纪人，你不配拥有幸福
1,还在惦记USERNAME的赞我
0,随着中国网络的发展，网络诽谤和造谣占了主流，而在网络上这一块查起来还比较麻烦需要专业人士才能查得出来。这也是我们国家急需解决的问题
0,夏促都快到了，不朽二呢
0,干一下嗷
1,日本鸡
0,加油(???_??)?
1,流动厕所关门了，我来固定公厕拉屎
1,我只想说qnmlb不客气
0,哥哥抱抱你
0,啊啊啊啊牛
0,15个0中，真是操了
0,希望品牌道歉，希望国牌强大！
1,我看你怎么装绿茶一个
0,这也太早了，老毕峰真上心了，希望能过ti海选。
1,丢人现眼
1,干嘛现在开评论了，不怕大粪填嘴呀
1,凑表脸
0,还是帅的依旧，永远这般开心
0,大家不要卖呀，销量不行，v社就知道出好看的了，参考去年
0,你们是真的慢，凌晨两点就在上海，现在同城还没到～
0,一手好牌打了个稀烂
0,这才是最帅的哥哥
0,撸妹也逐渐带化？
0,怎么又蓝条了，干嘛啊
0,真棒，做了很多事情
1,灵活带师和癌症晚期差多少呢
0,99年我两岁，总是喜欢扣东西。沙发，墙壁，都被我抓烂了。二哈本性，搞得我现在脑回路都跟别人不一样。
0,你家儿子好帅啊
0,右上角：虚假宣传
0,鞋子是什么品牌呀
0,USERNAME我们会一直爱你的
0,加油吧少女～支持你的人一直在
0,离婚前开发票了吗?
0,EDG冲冲冲！
0,还能评论吗？
0,一本正经的胡说八道
0,记得抱哄妹妹的样子超熟练
0,不管你什么样子都爱你。爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你爱你
1,漫骂USERNAME的，你们首先应该怀疑一下自己的智商是否在线...
0,一路顺风旅途愉快！
1,USERNAME，你就是前段时间偷医院胎盘的人，还拿胎盘包粽子吃，我佛
0,我都笑了
0,哈哈哈哈哈哈二冰和跳刀笑死我了
0,小学弟真是个弟弟哈哈
0,这一炮惊天动地，举世瞩目！
0,我都很佩服你的态度。
0,卡尔一键切幽灵漫步石锤了
0,抵制毒品，参与禁毒！
0,特别好听，我想去听听
0,给爷死jiejie你好骚啊
0,NEC是枭兽头子吗！
0,好像萧蔷这张
0,不值得
0,金角的口音太搞了哈哈哈哈哈哈哈哈哈哈哈哈哈哈好可爱
0,希望对在餐馆抽烟还对劝阻举报者威胁报复的人也同样认真对待
1,你的机场发的微博呢怎么删了？？？
0,USERNAME后援队协同USERNAME观光团共同前来助阵，队友请自觉打卡，保持队形
0,泄露客户个人信息！犯罪分子准确报我的个人信息，告诉我丢件，造成财产损失1万多！望周知，多花点钱弄别的快递吧！！
0,图八你旁边的那个USERNAME快要等不及了。。
0,黄牛牛逼，力量1w＋
1,删你妈呢操
0,棒棒哒
0,只想说辣鸡服务器
0,天皇我今天中考能不能保佑我一下
0,祖安好像出问题了特别特别卡其它区都好好的
1,你就是太阳的后裔？求求你把最后一个太阳也射了吧，好鸡儿热啊
0,求求lgd把光头踢了好吗，去年决赛要不是光头瞎几把乱选会被翻盘？？他妈光头就是个卧底好吧
0,老鹿失误太多了这把
0,亏人了，还快递公司，200来公里3天送不到，早上打电话说送了，下午还在理货了，咋有你们这种快递来了
0,USERNAMEUSERNAME猛龙USERNAME
0,USERNAME姐请问可不可以推荐一些你觉得很不错的台湾美容诊所，谢谢～
1,孤儿侠？
0,你不提USERNAME，都快忘了有你这么个人了
0,哈哈哈，很棒，有些梗也很好笑，哈哈啊哈哈哈哈哈哈哈哈啊哈哈哈哎哎哎
0,哥你仿佛要凉了作为路人的我心疼你一…五分钟
1,你也配演消防员？滚
0,木蜘蛛不错。其他差评
0,USERNAMEUSERNAME人不错，尤其是在对待员工方面。
0,USERNAME表示记住了，不要再说了
1,你够资格吗？
0,USERNAME加油天使一直在
1,我老公觉得你的爱请故事很伟大并且粉了你。现在我准备去嘲讽他顺便说你一句你很渣。辜负真心的人大概要做十辈子舔狗
1,删你马的微博呢
0,好好努力
0,喜欢你做自己
1,嘴歪，眼斜，这是脑血栓了呀，金子
0,服务器爆了
0,吃了鲷哥在吹逼
0,虚什么都是两条腿走路是不是也算抄袭
0,虚假的流言，是真实的利剑
0,hoho哥不翻我也不翻了！
0,笑死我今天看到你被挂上去吓到我
0,兄弟才是王道
0,xnova很关键！
0,瘦了啊
1,黄牛司马完美死吗，看着steam充
0,你看看这么多留言都是投诉。不反省一下么？快递拿走的时候不包好。19号寄的。同城。到今天都没有一点物流消息。是丢了还是干嘛？能不能好好弄？
0,鬼知道这段我看了多少遍
0,这是自己发的微博不承认了？
0,现在别家粉丝完全不能评论别家队伍，不然就等着背喷死
0,哈哈哈第一种我的打野万年野
0,除了外形，风度依旧
0,这么早？
0,来了来了它真的来了
0,呀！我的剪刀哥哥你终于收到了？
0,一个分奴和9个演员的故事
0,哈哈哈黄牛骑脸是最搞笑的
0,洲际赛有点难
0,加油，看好你
0,USERNAME不生数
1,nmlgb服务器不搞一搞？
0,卵子怎么好像小白鸽
0,你为什么跟西卡分手？西卡不够好？那就蒜了吧
0,不说之前那些年的统治，就说现在秘密独一档，eg二档，lgd、vg、ehome、液体、og、vp第三档，mini、fanatic、红星、rng第四档，newbee、ig、navi第五档
0,音乐鬼裁怎么能就此放弃呢？
0,是他是他就是他
0,什么时候还可以看到老师梦想秀，好期待，永远支持
1,你就这种审美？还时尚博主，丢人现眼
1,你是真有脸发这些啊????佩服你的脸皮
1,果然长相也和渣字在靠近，面由心生
1,你们百世快递公司真的很烂，没有金刚转，还想接活。祝早日倒闭……
1,一个字抄
1,人品差就是渣
0,你们能再慢点吗？
0,哥，快看我头发会发光跟夜明珠一样，晚上睡觉不用开灯
1,还能更无耻吗
1,张的那b样还tama有苦说不出
0,什么烤猪
1,你他妈还是人吗
1,其实是USERNAME眼光不行
0,这次裁的是哪几首歌呢？
1,热评第一的实事要闻怎么给删了？USERNAME真的怕了，怂逼。
0,不慌加油
0,加油，未来很美好！USERNAME已经不是最初USERNAME！
0,USERNAME我爱你
0,都没时实政治了吗
0,有点气诶！
1,希望USERNAME出狱能不忘初心，USERNAME这个牲口。
0,举报了，虚假宣传
